statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,architecture
18.0775633522735,1.1871538216774346e-4,5.691109772772152e-4,2,40,7,5,"MLXIPL-1:512, 4, set1, minProm"
20.431059955241835,3.659752372543231e-5,2.0283880252516226e-4,2,42,7,5,"MLXIPL-1:512, 4, set1, minTK"
2.318968527252764,0.3136478988070365,0.40498564898528405,2,39,7,5,"MLXIPL-1:845, 8, set1, minCMV"
18.486140832390447,9.677997874748966e-5,4.8006934530560097e-4,2,39,7,5,"MLXIPL-1:845, 8, set1, minProm"
14.938198795753124,5.704418067113508e-4,0.0022260674719792794,2,48,7,5,"MLXIPL-1:845, 8, set1, minTK"
2.4860344951703155,0.2885123900280318,0.3782567436298342,2,40,7,5,"MSX1-1:1257, 1, set2, minCMV"
9.215243112433654,0.009975516319256316,0.024503858286621213,2,50,7,5,"MSX1-1:1257, 1, set2, minProm"
7.6926538984976105,0.02135804171187254,0.04570025580230288,2,52,7,5,"MSX1-1:1257, 1, set2, minTK"
27.223164806354816,1.2262100529688467e-6,9.804890540731364e-6,2,83,7,5,"MSX1-1:1590, 4, set2, minCMV"
9.36144038247312,0.009272333628399973,0.023080258716512033,2,78,7,5,"MSX1-1:1590, 4, set2, minProm"
23.892837679097738,6.482405874684317e-6,4.341161884017055e-5,2,82,7,5,"MSX1-1:1590, 4, set2, minTK"
8.14057877408004,0.017072447247576113,0.03782175272271461,2,37,7,5,"MSX1-1:1923, 8, set2, minCMV"
11.639944082886586,0.00296768811589754,0.008855477512014962,2,42,7,5,"MSX1-1:1923, 8, set2, minProm"
6.738131396594326,0.034421782654573754,0.06680915527235697,2,62,7,5,"MSX1-1:1923, 8, set2, minTK"
2.607877730435689,0.27146043837960776,0.3601122091652925,2,17,7,5,"MSX1-1:258, 1, set1, minCMV"
10.305428601908488,0.005783684741095507,0.015461712979777047,2,27,7,5,"MSX1-1:258, 1, set1, minProm"
1.9701465552615218,0.37341186319746494,0.4673017747454535,2,15,7,5,"MSX1-1:258, 1, set1, minTK"
3.307406316163224,0.1913400326522702,0.27094943916786646,2,41,7,5,"MSX1-1:591, 4, set1, minCMV"
8.073427828627246,0.01765539433391631,0.038819110850189784,2,39,7,5,"MSX1-1:591, 4, set1, minProm"
8.754729905656404,0.012558407054853005,0.029548343955498966,2,31,7,5,"MSX1-1:591, 4, set1, minTK"
2.7148451200015415,0.2573231579632699,0.3448759303911917,2,25,7,5,"MSX1-1:924, 8, set1, minCMV"
9.855407565036671,0.007243115970416599,0.018783773299969737,2,20,7,5,"MSX1-1:924, 8, set1, minProm"
8.691088069053876,0.012964453218678371,0.030352538015975553,2,21,7,5,"MSX1-1:924, 8, set1, minTK"
1.9587136111322252,0.37555257451073215,0.4694216079931623,2,76,7,5,"MYBL1-1:1095, 1, set2, minCMV"
6.729214727445651,0.03457558908378933,0.06704326475648098,2,87,7,5,"MYBL1-1:1095, 1, set2, minProm"
7.567844327083549,0.022733352412497212,0.048073525194609286,2,66,7,5,"MYBL1-1:1095, 1, set2, minTK"
2.9760015316451245,0.2258236789555412,0.3096189355807052,2,72,7,5,"MYBL1-1:1428, 4, set2, minCMV"
11.663035680322992,0.0029336208317015176,0.008783761805853947,2,57,7,5,"MYBL1-1:1428, 4, set2, minProm"
10.15277760942763,0.00624241092700558,0.01653781082948286,2,65,7,5,"MYBL1-1:1428, 4, set2, minTK"
4.739114556652112,0.09352212138425703,0.1522182208907295,2,72,7,5,"MYBL1-1:1761, 8, set2, minCMV"
5.378841436398034,0.067920272956088,0.11693254730118767,2,63,7,5,"MYBL1-1:1761, 8, set2, minProm"
14.216565021772112,8.182992058769623e-4,0.003013343428420881,2,78,7,5,"MYBL1-1:1761, 8, set2, minTK"
5.104537283706122,0.07790472744669921,0.1307496395873681,2,71,7,5,"MYBL1-1:429, 4, set1, minCMV"
5.972298943037458,0.05048144320498309,0.09171791204787016,2,53,7,5,"MYBL1-1:429, 4, set1, minProm"
11.14300645053845,0.0038047567252064802,0.01094379908641358,2,69,7,5,"MYBL1-1:429, 4, set1, minTK"
5.779218865726762,0.05559792309313122,0.09954135443583638,2,50,7,5,"MYBL1-1:762, 8, set1, minCMV"
4.84679648545648,0.08861995307417633,0.14570686260468993,2,45,7,5,"MYBL1-1:762, 8, set1, minProm"
0.3454272874396338,0.8413785143730325,0.8803723729365807,2,62,7,5,"MYBL1-1:762, 8, set1, minTK"
0.45513254585011964,0.7964696353759082,0.8444613312920324,2,54,7,5,"MYBL1-1:96, 1, set1, minCMV"
7.685381405441603,0.021435846189293315,0.04580289890342736,2,47,7,5,"MYBL1-1:96, 1, set1, minProm"
13.785138492758506,0.0010153019263080226,0.0036040283985303858,2,55,7,5,"MYBL1-1:96, 1, set1, minTK"
0.4563802357915847,0.7959729167533546,0.8442261971990243,2,43,7,5,"MYBL1-2:1096, 1, set2, minCMV"
2.0841802682957677,0.35271668578246446,0.44548552535558456,2,62,7,5,"MYBL1-2:1096, 1, set2, minProm"
9.622921382057939,0.008135966880094821,0.02068860149509826,2,50,7,5,"MYBL1-2:1096, 1, set2, minTK"
0.8241562347061517,0.6622725390536042,0.7318725323606593,2,55,7,5,"MYBL1-2:1429, 4, set2, minCMV"
6.224735750727859,0.0444954707733564,0.08285223954493076,2,46,7,5,"MYBL1-2:1429, 4, set2, minProm"
0.3879397960422466,0.8236826983745866,0.8664329309212635,2,48,7,5,"MYBL1-2:1429, 4, set2, minTK"
4.18117373819905,0.12361456895514215,0.19020723326322425,2,56,7,5,"MYBL1-2:1762, 8, set2, minCMV"
6.582745067341875,0.037202752307806224,0.0711941732384662,2,55,7,5,"MYBL1-2:1762, 8, set2, minProm"
2.8072273537131878,0.24570745037538608,0.3327552379718061,2,60,7,5,"MYBL1-2:1762, 8, set2, minTK"
0.4739899180278826,0.7889952653217178,0.8380319549451081,2,24,7,5,"MYBL1-2:430, 4, set1, minCMV"
0.9587825745238661,0.6191601678013775,0.6962575701278629,2,32,7,5,"MYBL1-2:430, 4, set1, minProm"
4.689875994532372,0.09585314510329757,0.15514869901933326,2,26,7,5,"MYBL1-2:430, 4, set1, minTK"
2.571170384326024,0.2764887372387784,0.3651435129856641,2,43,7,5,"MYBL1-2:763, 8, set1, minCMV"
7.370747122085504,0.02508780114756465,0.05187984829626358,2,23,7,5,"MYBL1-2:763, 8, set1, minProm"
1.8557426703016517,0.3953944775242479,0.48907380252315424,2,34,7,5,"MYBL1-2:763, 8, set1, minTK"
5.651783239765109,0.059255799619573356,0.10501872019157286,2,36,7,5,"MYBL1-2:97, 1, set1, minCMV"
1.1483791772791392,0.5631610760580074,0.6450983339064025,2,30,7,5,"MYBL1-2:97, 1, set1, minProm"
1.6352189837750757,0.4414857693821817,0.5322048433893409,2,20,7,5,"MYBL1-2:97, 1, set1, minTK"
10.062336386302832,0.0065311764367617245,0.0171621542568052,2,53,7,5,"MYBL1-3:1097, 1, set2, minCMV"
2.045940399835672,0.35952549013783924,0.45279861257925985,2,31,7,5,"MYBL1-3:1097, 1, set2, minProm"
0.734385500642702,0.6926761186317172,0.7567557453331035,2,30,7,5,"MYBL1-3:1097, 1, set2, minTK"
4.403628336081738,0.11060232504138379,0.1737996105627272,2,30,7,5,"MYBL1-3:1430, 4, set2, minCMV"
2.7337389621966395,0.25490369263604207,0.3424553875471307,2,40,7,5,"MYBL1-3:1430, 4, set2, minProm"
0.1032753173499259,0.949672910249205,0.9657130885643926,2,24,7,5,"MYBL1-3:1430, 4, set2, minTK"
0.19642422046399588,0.9064566146385703,0.9314842822114223,2,50,7,5,"MYBL1-3:1763, 8, set2, minCMV"
9.750167101532043,0.007634456327537857,0.019649285962870904,2,42,7,5,"MYBL1-3:1763, 8, set2, minProm"
0.040463339468715276,0.9799716172425172,0.989260368521446,2,39,7,5,"MYBL1-3:1763, 8, set2, minTK"
7.04185766022465,0.029571955085339975,0.05928872875581873,2,36,7,5,"MYBL1-3:431, 4, set1, minCMV"
9.359094145116387,0.009283217558994418,0.023080258716512033,2,35,7,5,"MYBL1-3:431, 4, set1, minProm"
12.628851020885122,0.001810005291111667,0.005847050232886243,2,34,7,5,"MYBL1-3:431, 4, set1, minTK"
0.35059399421152193,0.8392077414830738,0.878699870494042,2,40,7,5,"MYBL1-3:764, 8, set1, minCMV"
2.726360861519879,0.25584578182842777,0.3433454864965855,2,32,7,5,"MYBL1-3:764, 8, set1, minProm"
0.7961152343582398,0.6716233295055039,0.7395443547594225,2,46,7,5,"MYBL1-3:764, 8, set1, minTK"
7.2131422793752336,0.027144763077766677,0.055288885592227256,2,39,7,5,"MYBL1-3:98, 1, set1, minCMV"
2.6758379061718642,0.2623911490892901,0.3501842011545833,2,23,7,5,"MYBL1-3:98, 1, set1, minProm"
6.950837009275347,0.030948878863175516,0.06138794092337237,2,34,7,5,"MYBL1-3:98, 1, set1, minTK"
16.739642542143883,2.317569717118083e-4,0.0010268539417620597,2,85,7,5,"MYBL2-1:1098, 1, set2, minCMV"
1.2923062872778246,0.5240578795319916,0.6080180310232307,2,67,7,5,"MYBL2-1:1098, 1, set2, minProm"
11.04625591812237,0.00399333739016975,0.011374343651684804,2,90,7,5,"MYBL2-1:1098, 1, set2, minTK"
4.72474831137697,0.09419632078106017,0.15303164177684936,2,74,7,5,"MYBL2-1:1431, 4, set2, minCMV"
5.295709039574831,0.07080295656317975,0.12081160218240813,2,78,7,5,"MYBL2-1:1431, 4, set2, minProm"
8.327045490921591,0.015552673195382066,0.03502345657969977,2,86,7,5,"MYBL2-1:1431, 4, set2, minTK"
4.606757582451337,0.09992066166635026,0.16033780592972482,2,76,7,5,"MYBL2-1:1764, 8, set2, minCMV"
1.6216026631918794,0.4445017301894972,0.5352323774693534,2,89,7,5,"MYBL2-1:1764, 8, set2, minProm"
10.494733374882344,0.005261354965290669,0.014309114633237377,2,83,7,5,"MYBL2-1:1764, 8, set2, minTK"
5.160599475816525,0.0757512950849138,0.127748221490186,2,61,7,5,"MYBL2-1:432, 4, set1, minCMV"
14.859487937209451,5.933394059777155e-4,0.0023061375266513616,2,67,7,5,"MYBL2-1:432, 4, set1, minProm"
13.156806815041364,0.0013900668944128193,0.0046774798896378755,2,77,7,5,"MYBL2-1:432, 4, set1, minTK"
3.393271185377671,0.18329918091618289,0.26165510692847027,2,67,7,5,"MYBL2-1:765, 8, set1, minCMV"
8.318449516615601,0.015619662240876703,0.03512279231828042,2,72,7,5,"MYBL2-1:765, 8, set1, minProm"
9.267833359703218,0.0097166275571828,0.02399268589813413,2,90,7,5,"MYBL2-1:765, 8, set1, minTK"
0.6294125728963991,0.7300032546330507,0.7889059635392918,2,65,7,5,"MYBL2-1:99, 1, set1, minCMV"
12.668266487101391,0.0017746833904351438,0.005757174168337147,2,65,7,5,"MYBL2-1:99, 1, set1, minProm"
7.358591573163267,0.02524074344827086,0.05208447765988957,2,67,7,5,"MYBL2-1:99, 1, set1, minTK"
13.331989622649417,0.0012734891144487626,0.00434955319901549,2,94,7,5,"MYBL2-2:100, 1, set1, minCMV"
24.19005436999123,5.58722852689446e-6,3.764477823158601e-5,2,92,7,5,"MYBL2-2:100, 1, set1, minProm"
17.36980753208354,1.6911970738892653e-4,7.832308620478114e-4,2,95,7,5,"MYBL2-2:100, 1, set1, minTK"
2.844609964351548,0.24115751200976684,0.32749851420875237,2,100,7,5,"MYBL2-2:1099, 1, set2, minCMV"
31.820297717796166,1.2311476609755104e-7,1.1962781307042102e-6,2,98,7,5,"MYBL2-2:1099, 1, set2, minProm"
30.793603467996945,2.057093197147721e-7,1.9198494412893853e-6,2,97,7,5,"MYBL2-2:1099, 1, set2, minTK"
15.32414592097848,4.7033142109843894e-4,0.0018914900176591443,2,103,7,5,"MYBL2-2:1432, 4, set2, minCMV"
36.59385188359647,1.131738337172854e-8,1.2870379867737955e-7,2,102,7,5,"MYBL2-2:1432, 4, set2, minProm"
3.5338756266983182,0.17085537965089032,0.24705036176974746,2,101,7,5,"MYBL2-2:1432, 4, set2, minTK"
0.3379950505886882,0.8445109932995799,0.8820945683503569,2,100,7,5,"MYBL2-2:1765, 8, set2, minCMV"
30.325405301984574,2.599692061077633e-7,2.3757007361722832e-6,2,98,7,5,"MYBL2-2:1765, 8, set2, minProm"
24.902878566517757,3.912088109140628e-6,2.7456152089408683e-5,2,100,7,5,"MYBL2-2:1765, 8, set2, minTK"
15.175831089093208,5.065358056132337e-4,0.0020133568817287174,2,89,7,5,"MYBL2-2:433, 4, set1, minCMV"
12.848945488177378,0.0016213879389723146,0.0053116418060540765,2,77,7,5,"MYBL2-2:433, 4, set1, minProm"
12.206108066351135,0.002236028376168725,0.006998700437335443,2,91,7,5,"MYBL2-2:433, 4, set1, minTK"
0.6423390463901342,0.7253002853459163,0.7848579827857748,2,90,7,5,"MYBL2-2:766, 8, set1, minCMV"
18.592622773737276,9.176208281730814e-5,4.5813898421226775e-4,2,83,7,5,"MYBL2-2:766, 8, set1, minProm"
6.987919186940417e-5,0.9999650610144458,1,2,81,7,5,"MYBL2-2:766, 8, set1, minTK"
1.7532467316723341,0.41618584910196693,0.50821183124581,2,67,7,5,"MYBL2-3:101, 1, set1, minCMV"
2.261280778629498,0.32282645560011736,0.41448203541853923,2,48,7,5,"MYBL2-3:101, 1, set1, minProm"
5.576568309541926,0.06152669367945433,0.10841762579211739,2,56,7,5,"MYBL2-3:101, 1, set1, minTK"
5.065228038240093,0.07945106200566342,0.13298145864725514,2,80,7,5,"MYBL2-3:1100, 1, set2, minCMV"
0.7316117320310696,0.6936374467410062,0.7574017710591251,2,61,7,5,"MYBL2-3:1100, 1, set2, minProm"
5.240461443391268,0.07278606756506724,0.12362161666973161,2,75,7,5,"MYBL2-3:1100, 1, set2, minTK"
1.038640382068479,0.5949248457760997,0.6750616182392883,2,49,7,5,"MYBL2-3:1433, 4, set2, minCMV"
14.559937404051198,6.892071341424773e-4,0.002622317850538385,2,60,7,5,"MYBL2-3:1433, 4, set2, minProm"
4.782411507446795,0.09151926762577643,0.1495131211731559,2,57,7,5,"MYBL2-3:1433, 4, set2, minTK"
2.481139123493449,0.28921944268770117,0.379017238492532,2,67,7,5,"MYBL2-3:1766, 8, set2, minCMV"
2.053345465241364,0.35819679653674574,0.4514955926790139,2,49,7,5,"MYBL2-3:1766, 8, set2, minProm"
4.705996241601042,0.09508366214229386,0.15422841236551152,2,68,7,5,"MYBL2-3:1766, 8, set2, minTK"
4.6286193927221575,0.09883438619575348,0.15892693522600737,2,71,7,5,"MYBL2-3:434, 4, set1, minCMV"
10.765711729151462,0.004594681387307935,0.012773172657065653,2,72,7,5,"MYBL2-3:434, 4, set1, minProm"
5.291301912615381,0.07095914739752691,0.12101086480650175,2,62,7,5,"MYBL2-3:434, 4, set1, minTK"
2.0825060349875457,0.3530120744144376,0.4456922592473399,2,54,7,5,"MYBL2-3:767, 8, set1, minCMV"
17.56106597193684,1.5369614547539845e-4,7.172097487571595e-4,2,55,7,5,"MYBL2-3:767, 8, set1, minProm"
18.452145351421677,9.843908025285506e-5,4.8672656347245006e-4,2,71,7,5,"MYBL2-3:767, 8, set1, minTK"
0.17201056862813857,0.9175893823768565,0.9405635782300578,2,58,7,5,"MYF6-1:1179, 1, set2, minCMV"
8.489152628759712,0.014341808810107468,0.03280188003831284,2,71,7,5,"MYF6-1:1179, 1, set2, minProm"
12.731505081605974,0.0017194470183596357,0.005592756429950488,2,51,7,5,"MYF6-1:1179, 1, set2, minTK"
1.4289244446183602,0.48945525915162724,0.576321243215847,2,42,7,5,"MYF6-1:1512, 4, set2, minCMV"
3.310971830739163,0.1909992236946694,0.27057121861798494,2,44,7,5,"MYF6-1:1512, 4, set2, minProm"
4.135893957914504,0.12644510988219035,0.19335144915003258,2,49,7,5,"MYF6-1:1512, 4, set2, minTK"
0.6366911589666415,0.7273513872609547,0.7868002235634178,2,35,7,5,"MYF6-1:180, 1, set1, minCMV"
3.353920134588293,0.18694140241671886,0.2659223446919754,2,17,7,5,"MYF6-1:180, 1, set1, minProm"
4.742434027784384,0.09336702813566869,0.15200607629404597,2,41,7,5,"MYF6-1:180, 1, set1, minTK"
1.5529967923393997,0.460013981143942,0.5487462817025929,2,47,7,5,"MYF6-1:1845, 8, set2, minCMV"
5.678153272591317,0.058479639018399136,0.10388298039108738,2,41,7,5,"MYF6-1:1845, 8, set2, minProm"
2.406671839935825,0.3001911261635786,0.3908148623639042,2,57,7,5,"MYF6-1:1845, 8, set2, minTK"
2.201998003902645,0.3325387108841137,0.4242925874796057,2,36,7,5,"MYF6-1:513, 4, set1, minCMV"
3.773845288846587,0.15153742657799898,0.22348495115645814,2,30,7,5,"MYF6-1:513, 4, set1, minProm"
1.3716379629815947,0.5036775580153624,0.5889344790122507,2,36,7,5,"MYF6-1:513, 4, set1, minTK"
3.927484363166286,0.14033228818854795,0.20992986151716705,2,27,7,5,"MYF6-1:846, 8, set1, minCMV"
0.6750718807877547,0.7135263298283258,0.7753964239029815,2,25,7,5,"MYF6-1:846, 8, set1, minProm"
1.1474392975048886,0.5634257901054965,0.6451608758228332,2,27,7,5,"MYF6-1:846, 8, set1, minTK"
2.0391680036518665,0.3607449782153801,0.4539751128102974,2,67,7,5,"NEUROG2-1:1180, 1, set2, minCMV"
9.122001317155991,0.0104515952305767,0.025469542186893453,2,48,7,5,"NEUROG2-1:1180, 1, set2, minProm"
10.202900270354803,0.006087911866155643,0.016149402492467303,2,59,7,5,"NEUROG2-1:1180, 1, set2, minTK"
2.0191535408739583,0.36437316043573975,0.45805846023252356,2,45,7,5,"NEUROG2-1:1513, 4, set2, minCMV"
0.31986736567569096,0.8522003025979343,0.8883656523941461,2,38,7,5,"NEUROG2-1:1513, 4, set2, minProm"
2.4497360796199246,0.2937964672032787,0.3839549063833442,2,47,7,5,"NEUROG2-1:1513, 4, set2, minTK"
1.2062682980272257,0.5470942712904958,0.6293941401264397,2,28,7,5,"NEUROG2-1:181, 1, set1, minCMV"
1.8348832542465061,0.39953990671073625,0.49303499033440656,2,30,7,5,"NEUROG2-1:181, 1, set1, minProm"
1.6587777608094711,0.4363158460265413,0.5273402106768333,2,33,7,5,"NEUROG2-1:181, 1, set1, minTK"
3.399359921197174,0.18274199933511856,0.26125302129020384,2,39,7,5,"NEUROG2-1:1846, 8, set2, minCMV"
1.642614443994944,0.4398562887061947,0.5305750282743551,2,35,7,5,"NEUROG2-1:1846, 8, set2, minProm"
8.940364604674869,0.011445229168278113,0.027514282562573062,2,44,7,5,"NEUROG2-1:1846, 8, set2, minTK"
1.2202759108135979,0.5432759160545282,0.6257531925175431,2,38,7,5,"NEUROG2-1:514, 4, set1, minCMV"
3.3571747434107237,0.18663743923531786,0.26561773217707696,2,29,7,5,"NEUROG2-1:514, 4, set1, minProm"
2.7804130732372414,0.24902386677255123,0.33580491125389483,2,29,7,5,"NEUROG2-1:514, 4, set1, minTK"
0.028473270284848695,0.9858642265367065,0.993467708428276,2,33,7,5,"NEUROG2-1:847, 8, set1, minCMV"
2.4675305624884913,0.2911940832882628,0.38119784447009214,2,28,7,5,"NEUROG2-1:847, 8, set1, minProm"
1.0101253264115257,0.6034677590178495,0.6824853606130045,2,29,7,5,"NEUROG2-1:847, 8, set1, minTK"
6.850794102499094,0.03253635982176741,0.06383571427011939,2,46,7,5,"NFAT5-1:102, 1, set1, minCMV"
4.648439851366675,0.09785975216377911,0.15781426944269103,2,39,7,5,"NFAT5-1:102, 1, set1, minProm"
2.504996407262979,0.28578994283348247,0.37540877838297665,2,44,7,5,"NFAT5-1:102, 1, set1, minTK"
9.295250835789375,0.009584333717952337,0.023704145534412125,2,50,7,5,"NFAT5-1:1101, 1, set2, minCMV"
3.3525662863237358,0.18706799040373454,0.2659223446919754,2,46,7,5,"NFAT5-1:1101, 1, set2, minProm"
0.3192902085888818,0.8524462648079482,0.8884712342473879,2,56,7,5,"NFAT5-1:1101, 1, set2, minTK"
28.874982756576173,5.368799209757478e-7,4.643633231988827e-6,2,65,7,5,"NFAT5-1:1434, 4, set2, minCMV"
3.169196087049386,0.2050301897681649,0.28639083474758825,2,53,7,5,"NFAT5-1:1434, 4, set2, minProm"
0.6593984382827784,0.7191400044532047,0.7803920776368846,2,39,7,5,"NFAT5-1:1434, 4, set2, minTK"
1.869298531237746,0.3927235830418259,0.4868218658578629,2,44,7,5,"NFAT5-1:1767, 8, set2, minCMV"
2.8142279541525568,0.24484890399448478,0.3320709186020608,2,48,7,5,"NFAT5-1:1767, 8, set2, minProm"
18.638419597142274,8.96847514286953e-5,4.4813186210221145e-4,2,46,7,5,"NFAT5-1:1767, 8, set2, minTK"
1.9268257263929627,0.3815883523000846,0.47580387238067395,2,39,7,5,"NFAT5-1:435, 4, set1, minCMV"
0.590913922655318,0.7441914430455588,0.8023313995334931,2,34,7,5,"NFAT5-1:435, 4, set1, minProm"
10.536613646910837,0.005152326990941892,0.01407492884847605,2,40,7,5,"NFAT5-1:435, 4, set1, minTK"
1.6642571276952367,0.43512211469695994,0.5264681975660859,2,46,7,5,"NFAT5-1:768, 8, set1, minCMV"
6.66735000424751,0.03566180673910632,0.0687595463688703,2,40,7,5,"NFAT5-1:768, 8, set1, minProm"
5.949327771421395,0.05106459465996469,0.09253103446646302,2,42,7,5,"NFAT5-1:768, 8, set1, minTK"
0.6320102509400272,0.7290557134048502,0.7883661095297033,2,8,7,5,"NFATC1-1:103, 1, set1, minCMV"
1.5611446327458793,0.4581437330997142,0.5474857899596837,2,11,7,5,"NFATC1-1:103, 1, set1, minProm"
38.65149301349868,4.0451528217191224e-9,5.0083232818905505e-8,2,17,7,5,"NFATC1-1:103, 1, set1, minTK"
3.5794033691950062,0.167009983887061,0.24251792647208362,2,26,7,5,"NFATC1-1:1102, 1, set2, minCMV"
11.22181361371804,0.0036577509797174296,0.010615429473745148,2,28,7,5,"NFATC1-1:1102, 1, set2, minProm"
0.8036322666682736,0.6691037602583761,0.7377266904509296,2,31,7,5,"NFATC1-1:1102, 1, set2, minTK"
3.1689259022718943,0.20505788965724564,0.28639083474758825,2,27,7,5,"NFATC1-1:1435, 4, set2, minCMV"
6.184191379562435,0.04540669627435926,0.08433770693526145,2,39,7,5,"NFATC1-1:1435, 4, set2, minProm"
1.085625428476078,0.5811114510736166,0.6614653236409785,2,37,7,5,"NFATC1-1:1435, 4, set2, minTK"
1.4514093285923764,0.4839834029417246,0.5706878028926903,2,15,7,5,"NFATC1-1:1768, 8, set2, minCMV"
3.900297240427335,0.14225292835478975,0.21223888071592903,2,21,7,5,"NFATC1-1:1768, 8, set2, minProm"
6.830546566967087,0.03286742335012036,0.06434136015080942,2,23,7,5,"NFATC1-1:1768, 8, set2, minTK"
0.7508441118453675,0.6869992654854831,0.7525619852562168,2,20,7,5,"NFATC1-1:436, 4, set1, minCMV"
7.181757725617786,0.027574085932403954,0.055977673292857084,2,16,7,5,"NFATC1-1:436, 4, set1, minProm"
3.0658860727000956,0.2158993318145696,0.29835605257574455,2,23,7,5,"NFATC1-1:436, 4, set1, minTK"
38.02994944898796,5.519521172711025e-9,6.679676240061144e-8,2,14,7,5,"NFATC1-1:769, 8, set1, minCMV"
6.078527427013341,0.04787012264649822,0.08790981554190956,2,16,7,5,"NFATC1-1:769, 8, set1, minProm"
1.8220137392343076,0.40211913859062304,0.4952271928452331,2,17,7,5,"NFATC1-1:769, 8, set1, minTK"
3.2389739816294423,0.1980002489797869,0.2782424551452795,2,42,7,5,"NFATC1-2:104, 1, set1, minCMV"
1.6137913816023683,0.4462411889196074,0.536800615309561,2,26,7,5,"NFATC1-2:104, 1, set1, minProm"
15.418457096465318,4.486674689708973e-4,0.0018186580375909442,2,36,7,5,"NFATC1-2:104, 1, set1, minTK"
0.3231326131872265,0.8508101152744558,0.8873683624151552,2,44,7,5,"NFATC1-2:1103, 1, set2, minCMV"
0.4264087711189859,0.8079909786508136,0.8535820746421205,2,38,7,5,"NFATC1-2:1103, 1, set2, minProm"
1.5589275811164498,0.45865187884901,0.5478664049818655,2,27,7,5,"NFATC1-2:1103, 1, set2, minTK"
0.6179945093422248,0.7341827855967068,0.792375480904987,2,23,7,5,"NFATC1-2:1436, 4, set2, minCMV"
6.310094700841546,0.04263638209422313,0.07982622635384885,2,34,7,5,"NFATC1-2:1436, 4, set2, minProm"
2.183203174879509,0.33567844457475193,0.4273906238720962,2,33,7,5,"NFATC1-2:1436, 4, set2, minTK"
4.400560986968685,0.11077208315676876,0.1739304313129692,2,28,7,5,"NFATC1-2:1769, 8, set2, minCMV"
5.822768394963987,0.05440037686482601,0.09756796563285529,2,22,7,5,"NFATC1-2:1769, 8, set2, minProm"
9.777591567030868,0.007530485351662581,0.019417476123696906,2,35,7,5,"NFATC1-2:1769, 8, set2, minTK"
20.602916563452027,3.358408440207095e-5,1.8783229718863178e-4,2,39,7,5,"NFATC1-2:437, 4, set1, minCMV"
0.4020092576663501,0.8179086455824243,0.8613920412487853,2,30,7,5,"NFATC1-2:437, 4, set1, minProm"
2.3094180472202197,0.315149224546932,0.4065549941361385,2,21,7,5,"NFATC1-2:437, 4, set1, minTK"
21.012434994410796,2.7365772693509244e-5,1.5705907486994418e-4,2,40,7,5,"NFATC1-2:770, 8, set1, minCMV"
7.538905290468392,0.023064684397724834,0.048590129292085144,2,27,7,5,"NFATC1-2:770, 8, set1, minProm"
0.46311995841188036,0.7932951128652083,0.8419677304018742,2,25,7,5,"NFATC1-2:770, 8, set1, minTK"
0.8931778447068837,0.6398068645235001,0.7138542796218776,2,16,7,5,"NFATC1-3:105, 1, set1, minCMV"
20.573085957673186,5.739740459366362e-6,3.8564273699090626e-5,1,4,6,5,"NFATC1-3:105, 1, set1, minProm"
0.21496151072949488,0.8980938057722111,0.9247536200827258,2,14,7,5,"NFATC1-3:105, 1, set1, minTK"
0.5547575166566787,0.45638026486975014,0.5461089646463632,1,5,6,5,"NFATC1-3:1104, 1, set2, minCMV"
9.787623156398695e-8,0,0,0,2,5,5,"NFATC1-3:1104, 1, set2, minProm"
13.817144467432243,2.0148922580166256e-4,9.111526772076655e-4,1,4,6,5,"NFATC1-3:1104, 1, set2, minTK"
-5.800475832984375e-8,1,1,0,2,5,5,"NFATC1-3:1437, 4, set2, minCMV"
-13.829441054279087,1,1,1,4,6,5,"NFATC1-3:1437, 4, set2, minProm"
0.02062278317302102,0,0,0,2,5,5,"NFATC1-3:1437, 4, set2, minTK"
1.4555117327444975,0.4829916726481698,0.5700364643997591,2,7,7,5,"NFATC1-3:1770, 8, set2, minCMV"
1.8327109946585267,0.3999740946568514,0.49332012759343735,2,10,7,5,"NFATC1-3:438, 4, set1, minCMV"
1.058615347270461,0.5890126175136872,0.6692185909623595,2,11,7,5,"NFATC1-3:438, 4, set1, minProm"
1.7192214485326076,0.42332684111403557,0.5149861591286238,2,10,7,5,"NFATC1-3:438, 4, set1, minTK"
2.8119001007805196,0.2451340560837576,0.33223752778864607,2,16,7,5,"NFATC1-3:771, 8, set1, minCMV"
1.1958468336444525,0.5499524732169352,0.6322085619665293,2,7,7,5,"NFATC1-3:771, 8, set1, minProm"
35.60792604274644,1.8528365267975783e-8,2.0427772192215311e-7,2,8,7,5,"NFATC1-3:771, 8, set1, minTK"
0.11530238770501455,0.9439791557511498,0.9612162804119516,2,57,7,5,"NFIA-1:108, 1, set1, minCMV"
0.7274595378503363,0.6950790013117998,0.7587060339594317,2,53,7,5,"NFIA-1:108, 1, set1, minProm"
3.7855374493319687,0.15065411110475044,0.22228901881169447,2,54,7,5,"NFIA-1:108, 1, set1, minTK"
1.578153893131912,0.4542639116828224,0.5443189622720414,2,68,7,5,"NFIA-1:1107, 1, set2, minCMV"
3.856850062226158,0.14537698249678727,0.21590327678664345,2,40,7,5,"NFIA-1:1107, 1, set2, minProm"
